,dataset,run_name,summary_path,Direction,backbone,batch_size,best_epoch,best_val_primary,epochs_trained,learning_rate,n_classes,seed,strategy,task,test_acc,test_auc,test_auc_macro,test_f1_macro,test_loss,test_primary,total_params,trainable_params,training_time_sec,unfreeze_pct
2024,organamnist,organamnist_swin_tiny_patch4_window7_224_partial_pct60_dirend_seed48,organamnist/organamnist_swin_tiny_patch4_window7_224_partial_pct60_dirend_seed48/summary.json,end,swin_tiny_patch4_window7_224,64,16,1.0,16,0.0001,11,48,partial,classification,0.9668129148385644,0.9989198000118856,,0.9649826883952144,0.1811765921218388,0.9989198000118856,27527813,24851267,513.6647462844849,60
2025,organamnist,organamnist_vit_base_patch16_224_LP_pct0_seed43,organamnist/organamnist_vit_base_patch16_224_LP_pct0_seed43/summary.json,0,vit_base_patch16_224,64,24,0.9996680616385872,29,0.0001,11,43,LP,classification,0.9151760602992464,0.99547469724966,,0.908072603931898,0.2482098130067046,0.99547469724966,85807115,8459,935.4709141254424,0
2026,organamnist,organamnist_resnet18_partial_pct20_dirstart_seed43,organamnist/organamnist_resnet18_partial_pct20_dirstart_seed43/summary.json,start,resnet18,64,42,0.9998748784483978,44,0.0001,11,43,partial,classification,0.9354258071774104,0.9967737724939488,,0.9305900520552548,0.1926047550447338,0.9967737724939488,11182155,153611,892.989369392395,20
2027,organamnist,organamnist_densenet121_partial_pct60_dirstart_seed40,organamnist/organamnist_densenet121_partial_pct60_dirstart_seed40/summary.json,start,densenet121,64,13,0.9999868165840992,16,0.0001,11,40,partial,classification,0.9688941388232648,0.998892601685118,,0.965742649315867,0.1167710193595346,0.998892601685118,6965131,4269131,678.5415377616882,60
2028,organamnist,organamnist_vit_base_patch16_224_full_pct0_seed43,organamnist/organamnist_vit_base_patch16_224_full_pct0_seed43/summary.json,0,vit_base_patch16_224,64,9,1.0,16,0.0001,11,43,full,classification,0.963719203509956,0.9988935295111976,,0.9611218640342252,0.1351525628358869,0.9988935295111976,85807115,85807115,822.2015826702118,0
2029,organamnist,organamnist_swin_tiny_patch4_window7_224_partial_pct60_dirend_seed47,organamnist/organamnist_swin_tiny_patch4_window7_224_partial_pct60_dirend_seed47/summary.json,end,swin_tiny_patch4_window7_224,64,13,0.9999989426263656,16,0.0001,11,47,partial,classification,0.9607379907751152,0.9974267578205708,,0.9578011260282808,0.2541820816718722,0.9974267578205708,27527813,24851267,508.8403613567352,60
2030,organamnist,organamnist_vit_base_patch16_224_partial_pct60_dirend_seed41,organamnist/organamnist_vit_base_patch16_224_partial_pct60_dirend_seed41/summary.json,end,vit_base_patch16_224,64,16,0.9999999711756402,16,0.0001,11,41,partial,classification,0.9695128810889864,0.9986134555763932,,0.9680690735120592,0.1407568190380195,0.9986134555763932,85807115,56711435,684.4225041866302,60
2031,organamnist,organamnist_swin_tiny_patch4_window7_224_partial_pct20_dirend_seed44,organamnist/organamnist_swin_tiny_patch4_window7_224_partial_pct20_dirend_seed44/summary.json,end,swin_tiny_patch4_window7_224,64,13,0.9999960835135262,16,0.0001,11,44,partial,classification,0.968275396557543,0.9990764895653064,,0.965684087593655,0.1751618494279473,0.9990764895653064,27527813,15968807,408.91760993003845,20
2032,organamnist,organamnist_densenet121_partial_pct60_dirend_seed49,organamnist/organamnist_densenet121_partial_pct60_dirend_seed49/summary.json,end,densenet121,64,11,0.9999894351588136,16,0.0001,11,49,partial,classification,0.964281696478794,0.998952290387396,,0.9612380172126062,0.1427460490045868,0.998952290387396,6965131,6585227,536.6495656967163,60
2033,organamnist,organamnist_densenet121_partial_pct20_dirstart_seed44,organamnist/organamnist_densenet121_partial_pct20_dirstart_seed44/summary.json,start,densenet121,64,19,0.999937451254494,22,0.0001,11,44,partial,classification,0.9548880638992012,0.9977518908568652,,0.9527006594314188,0.1540265231654584,0.9977518908568652,6965131,379595,799.6210298538208,20
2034,organamnist,organamnist_densenet121_partial_pct40_dirend_seed46,organamnist/organamnist_densenet121_partial_pct40_dirend_seed46/summary.json,end,densenet121,64,15,0.9999815969602164,16,0.0001,11,46,partial,classification,0.9668691641354484,0.9988683724988936,,0.963907731999244,0.1276993359888823,0.9988683724988936,6965131,5533451,470.67353653907776,40
2035,organamnist,organamnist_densenet121_partial_pct20_dirend_seed40,organamnist/organamnist_densenet121_partial_pct20_dirend_seed40/summary.json,end,densenet121,64,14,0.9999763671826724,18,0.0001,11,40,partial,classification,0.9582067724153448,0.9979269719112952,,0.9543097710178596,0.1727185673499144,0.9979269719112952,6965131,2695691,529.7352275848389,20
2036,organamnist,organamnist_densenet121_partial_pct60_dirend_seed43,organamnist/organamnist_densenet121_partial_pct60_dirend_seed43/summary.json,end,densenet121,64,3,0.9999898308610397,16,0.0001,11,43,partial,classification,0.964787940150748,0.998053163315554,,0.9640080973516012,0.1285504273577801,0.998053163315554,6965131,6585227,549.3009059429169,60
2037,organamnist,organamnist_densenet121_partial_pct40_dirend_seed40,organamnist/organamnist_densenet121_partial_pct40_dirend_seed40/summary.json,end,densenet121,64,12,0.9999619779768374,16,0.0001,11,40,partial,classification,0.9628754640566992,0.9986805356361116,,0.9605932105979238,0.1404461828412206,0.9986805356361116,6965131,5533451,494.9230830669403,40
2038,organamnist,organamnist_resnet18_full_pct0_seed49,organamnist/organamnist_resnet18_full_pct0_seed49/summary.json,0,resnet18,64,17,0.9999906892543456,17,0.0001,11,49,full,classification,0.9544380695241308,0.9976098985733276,,0.9511574468871742,0.197967058762057,0.9976098985733276,11182155,11182155,341.82661652565,0
2039,organamnist,organamnist_vit_base_patch16_224_partial_pct60_dirstart_seed43,organamnist/organamnist_vit_base_patch16_224_partial_pct60_dirstart_seed43/summary.json,start,vit_base_patch16_224,64,13,0.99999972390237,16,0.0001,11,43,partial,classification,0.9662504218697268,0.998745258610906,,0.9632863602154802,0.1870669242235249,0.998745258610906,85807115,56711435,763.1715476512909,60
2040,organamnist,organamnist_vit_base_patch16_224_partial_pct20_dirend_seed46,organamnist/organamnist_vit_base_patch16_224_partial_pct20_dirend_seed46/summary.json,end,vit_base_patch16_224,64,14,0.9999825519525438,16,0.0001,11,46,partial,classification,0.9508943638204522,0.9969721236304984,,0.945481682285308,0.28686217863392,0.9969721236304984,85807115,21272075,522.1345372200012,20
2041,organamnist,organamnist_densenet121_partial_pct40_dirstart_seed44,organamnist/organamnist_densenet121_partial_pct40_dirstart_seed44/summary.json,start,densenet121,64,8,0.9999472099323344,19,0.0001,11,44,partial,classification,0.9548880638992012,0.9980595352584424,,0.9514785807317416,0.1390661968407388,0.9980595352584424,6965131,1299275,719.352187871933,40
2042,organamnist,organamnist_swin_tiny_patch4_window7_224_LP_pct0_seed41,organamnist/organamnist_swin_tiny_patch4_window7_224_LP_pct0_seed41/summary.json,0,swin_tiny_patch4_window7_224,64,32,0.9996480099754244,32,0.0001,11,41,LP,classification,0.9278884013949824,0.9965732585675352,,0.923753485474668,0.2116887994217786,0.9965732585675352,27527813,8459,807.6182103157043,0
2043,organamnist,organamnist_resnet18_partial_pct20_dirend_seed44,organamnist/organamnist_resnet18_partial_pct20_dirend_seed44/summary.json,end,resnet18,64,18,0.99998289930415,22,0.0001,11,44,partial,classification,0.9484193947575656,0.997415694122338,,0.9421134353155528,0.189297437806875,0.997415694122338,11182155,8399371,452.50987672805786,20
2044,organamnist,organamnist_resnet18_partial_pct40_dirstart_seed48,organamnist/organamnist_resnet18_partial_pct40_dirstart_seed48/summary.json,start,resnet18,64,27,0.9999502159668584,29,0.0001,11,48,partial,classification,0.943469456631792,0.997228268732957,,0.9397259298666945,0.1803285494821963,0.997228268732957,11182155,679179,577.7972681522369,40
2045,organamnist,organamnist_densenet121_partial_pct40_dirstart_seed46,organamnist/organamnist_densenet121_partial_pct40_dirstart_seed46/summary.json,start,densenet121,64,27,0.9999796113442688,27,0.0001,11,46,partial,classification,0.9595567555405558,0.9979322594648936,,0.958417277748382,0.1744226811674805,0.9979322594648936,6965131,1299275,1002.1662075519562,40
2046,organamnist,organamnist_densenet121_partial_pct20_dirend_seed41,organamnist/organamnist_densenet121_partial_pct20_dirend_seed41/summary.json,end,densenet121,64,19,0.9999763976521886,21,0.0001,11,41,partial,classification,0.9500506243671956,0.9979890484174376,,0.9445840608659124,0.2083467228150518,0.9979890484174376,6965131,2695691,485.99664783477783,20
2047,organamnist,organamnist_resnet18_full_pct0_seed44,organamnist/organamnist_resnet18_full_pct0_seed44/summary.json,0,resnet18,64,12,0.9999953155797374,17,0.0001,11,44,full,classification,0.9607379907751152,0.9986741254113564,,0.9576932130361716,0.137827259437315,0.9986741254113564,11182155,11182155,349.23993277549744,0
2048,organamnist,organamnist_densenet121_partial_pct60_dirstart_seed47,organamnist/organamnist_densenet121_partial_pct60_dirstart_seed47/summary.json,start,densenet121,64,13,0.9999972149474896,16,0.0001,11,47,partial,classification,0.9615254809314884,0.997683383857306,,0.9598445991314594,0.1613225402962081,0.997683383857306,6965131,4269131,652.7203440666199,60
2049,organamnist,organamnist_resnet18_partial_pct40_dirend_seed45,organamnist/organamnist_resnet18_partial_pct40_dirend_seed45/summary.json,end,resnet18,64,16,0.999996790207402,18,0.0001,11,45,partial,classification,0.9564630442119474,0.9979936197307318,,0.9522836952276365,0.1718616465846974,0.9979936197307318,11182155,10499083,366.9386200904846,40
2050,organamnist,organamnist_swin_tiny_patch4_window7_224_full_pct0_seed45,organamnist/organamnist_swin_tiny_patch4_window7_224_full_pct0_seed45/summary.json,0,swin_tiny_patch4_window7_224,64,4,0.9999999512420812,16,0.0001,11,45,full,classification,0.968275396557543,0.9993082392041353,,0.9670332165064658,0.1137496329342113,0.9993082392041353,27527813,27527813,752.0447602272034,0
2051,organamnist,organamnist_resnet18_full_pct0_seed48,organamnist/organamnist_resnet18_full_pct0_seed48/summary.json,0,resnet18,64,15,0.99998836868759,17,0.0001,11,48,full,classification,0.9607942400719992,0.9963453173416724,,0.958365989803968,0.1853044332757177,0.9963453173416724,11182155,11182155,338.73431420326233,0
2052,organamnist,organamnist_vit_base_patch16_224_LP_pct0_seed40,organamnist/organamnist_vit_base_patch16_224_LP_pct0_seed40/summary.json,0,vit_base_patch16_224,64,17,0.9996434494570056,22,0.0001,11,40,LP,classification,0.9097198785015188,0.99516454271842,,0.9019530904410504,0.2605325177097492,0.99516454271842,85807115,8459,728.6172540187836,0
2053,organamnist,organamnist_swin_tiny_patch4_window7_224_partial_pct60_dirstart_seed46,organamnist/organamnist_swin_tiny_patch4_window7_224_partial_pct60_dirstart_seed46/summary.json,start,swin_tiny_patch4_window7_224,64,12,0.9999978610771624,16,0.0001,11,46,partial,classification,0.9660254246821914,0.9993630196430776,,0.961360985744999,0.1249013004219201,0.9993630196430776,27527813,8230877,699.1964509487152,60
2054,organamnist,organamnist_densenet121_full_pct0_seed45,organamnist/organamnist_densenet121_full_pct0_seed45/summary.json,0,densenet121,64,8,0.999981030420286,17,0.0001,11,45,full,classification,0.9734503318708516,0.999319373475698,,0.973572240437788,0.0927953164795876,0.999319373475698,6965131,6965131,771.6009998321533,0
2055,organamnist,organamnist_swin_tiny_patch4_window7_224_partial_pct40_dirend_seed40,organamnist/organamnist_swin_tiny_patch4_window7_224_partial_pct40_dirend_seed40/summary.json,end,swin_tiny_patch4_window7_224,64,12,0.999999487671858,16,0.0001,11,40,partial,classification,0.971481606479919,0.999123650183039,,0.969285549719093,0.1647492177882746,0.999123650183039,27527813,19521791,447.0958309173584,40
2056,organamnist,organamnist_resnet18_full_pct0_seed46,organamnist/organamnist_resnet18_full_pct0_seed46/summary.json,0,resnet18,64,16,0.9999986063482672,18,0.0001,11,46,full,classification,0.9606254921813476,0.9975317929614456,,0.9579096132400532,0.1712109936742956,0.9975317929614456,11182155,11182155,368.95957374572754,0
2057,organamnist,organamnist_densenet121_partial_pct20_dirstart_seed40,organamnist/organamnist_densenet121_partial_pct20_dirstart_seed40/summary.json,start,densenet121,64,25,0.9999377790651856,26,0.0001,11,40,partial,classification,0.9559005512431096,0.9975958156843472,,0.9531657717902344,0.1630862644947261,0.9975958156843472,6965131,379595,956.9846432209016,20
2058,organamnist,organamnist_densenet121_LP_pct0_seed41,organamnist/organamnist_densenet121_LP_pct0_seed41/summary.json,0,densenet121,64,56,0.998926381006233,57,0.0001,11,41,LP,classification,0.9146698166272922,0.9946167652566362,,0.9042174072386692,0.2507092601103748,0.9946167652566362,6965131,11275,1281.2150168418884,0
2059,organamnist,organamnist_vit_base_patch16_224_LP_pct0_seed42,organamnist/organamnist_vit_base_patch16_224_LP_pct0_seed42/summary.json,0,vit_base_patch16_224,64,22,0.9996483789079936,37,0.0001,11,42,LP,classification,0.9139385757678028,0.9954488112795462,,0.9066654553537212,0.251912495295564,0.9954488112795462,85807115,8459,1186.6289274692535,0
2060,organamnist,organamnist_vit_base_patch16_224_partial_pct20_dirend_seed45,organamnist/organamnist_vit_base_patch16_224_partial_pct20_dirend_seed45/summary.json,end,vit_base_patch16_224,64,16,0.9999904391566768,16,0.0001,11,45,partial,classification,0.9529755878051523,0.997662244091064,,0.9492004972664536,0.227072473042544,0.997662244091064,85807115,21272075,532.4795963764191,20
2061,organamnist,organamnist_densenet121_partial_pct40_dirend_seed47,organamnist/organamnist_densenet121_partial_pct40_dirend_seed47/summary.json,end,densenet121,64,11,0.9999942957472918,18,0.0001,11,47,partial,classification,0.9635504556193047,0.9980720297696012,,0.9611001219188178,0.1455259963590735,0.9980720297696012,6965131,5533451,521.1152067184448,40
2062,organamnist,organamnist_vit_base_patch16_224_partial_pct20_dirstart_seed44,organamnist/organamnist_vit_base_patch16_224_partial_pct20_dirstart_seed44/summary.json,start,vit_base_patch16_224,64,14,0.999997178523192,16,0.0001,11,44,partial,classification,0.9617504781190236,0.9990803556896888,,0.9612275383686182,0.158723953938285,0.9990803556896888,85807115,21272075,689.5086834430695,20
2063,organamnist,organamnist_densenet121_partial_pct40_dirstart_seed45,organamnist/organamnist_densenet121_partial_pct40_dirstart_seed45/summary.json,start,densenet121,64,24,0.9999565653186744,26,0.0001,11,45,partial,classification,0.959444256946788,0.998824761576596,,0.9546102938560276,0.138449929852253,0.998824761576596,6965131,1299275,987.3995447158812,40
2064,organamnist,organamnist_resnet18_partial_pct20_dirend_seed43,organamnist/organamnist_resnet18_partial_pct20_dirend_seed43/summary.json,end,resnet18,64,29,0.9999827110547876,29,0.0001,11,43,partial,classification,0.950950613117336,0.9975653353171804,,0.9456117709241888,0.193882233392876,0.9975653353171804,11182155,8399371,599.9435367584229,20
2065,organamnist,organamnist_resnet18_partial_pct20_dirstart_seed42,organamnist/organamnist_resnet18_partial_pct20_dirstart_seed42/summary.json,start,resnet18,64,41,0.9998001576563248,46,0.0001,11,42,partial,classification,0.9356508043649454,0.9968018508046254,,0.930425287744059,0.1943446424716025,0.9968018508046254,11182155,153611,935.4422481060028,20
2066,organamnist,organamnist_densenet121_LP_pct0_seed42,organamnist/organamnist_densenet121_LP_pct0_seed42/summary.json,0,densenet121,64,50,0.9989073504720252,52,0.0001,11,42,LP,classification,0.9140510743615704,0.994712232084954,,0.9038236469408946,0.2478090110871431,0.994712232084954,6965131,11275,1107.54580616951,0
2067,organamnist,organamnist_densenet121_full_pct0_seed42,organamnist/organamnist_densenet121_full_pct0_seed42/summary.json,0,densenet121,64,3,0.9999949708602932,16,0.0001,11,42,full,classification,0.965912926088424,0.9990729336069196,,0.9623612914446232,0.1084884363662103,0.9990729336069196,6965131,6965131,721.6882193088531,0
2068,organamnist,organamnist_resnet18_partial_pct40_dirend_seed49,organamnist/organamnist_resnet18_partial_pct40_dirend_seed49/summary.json,end,resnet18,64,12,0.9999959981487948,18,0.0001,11,49,partial,classification,0.9514568567892902,0.9977265353938548,,0.9459337894123062,0.1808161748331978,0.9977265353938548,11182155,10499083,362.889732837677,40
2069,organamnist,organamnist_swin_tiny_patch4_window7_224_partial_pct60_dirstart_seed43,organamnist/organamnist_swin_tiny_patch4_window7_224_partial_pct60_dirstart_seed43/summary.json,start,swin_tiny_patch4_window7_224,64,2,0.9999995670565116,16,0.0001,11,43,partial,classification,0.9526380920238496,0.9986968220685214,,0.9520877672433532,0.1551892895874627,0.9986968220685214,27527813,8230877,696.5608150959015,60
2070,organamnist,organamnist_densenet121_full_pct0_seed43,organamnist/organamnist_densenet121_full_pct0_seed43/summary.json,0,densenet121,64,5,0.9999931448180832,16,0.0001,11,43,full,classification,0.9596692541343234,0.9982403356965254,,0.9544306968633812,0.1593443787750526,0.9982403356965254,6965131,6965131,723.6761722564697,0
